nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,nmod_count,amod_count,ezafe_like_lemma_between
pēšōbāy,NOUN,nmod,0,0,0,0,1,frazānag,ADJ,amod,0,2,2,3,0,0,0,0,0.0,False,False,1,1,0
pēšōbāy,NOUN,nmod,0,0,0,0,1,dēn,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,False,1,1,0
dānišn,NOUN,obj,0,0,0,1,1,=um,PRON,nmod,0,2,2,3,0,0,0,0,0.6666666666666666,True,False,1,0,0
ēwēnag,NOUN,obj,0,1,0,1,1,ǰawāhirān,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,False,False,1,0,0
sūd,NOUN,nsubj,0,0,0,1,1,wuzurg,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,0,2,0
sūd,NOUN,nsubj,0,0,0,1,1,xwēš,PRON,amod,0,1,1,2,0,0,0,0,1.0,False,False,0,2,0
wišōyēnīdārīh,NOUN,conj,0,0,0,1,1,druz,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
kām,NOUN,advcl,0,1,0,1,1,ašmāh,PRON,nmod,0,2,2,2,0,0,0,0,0.0,False,False,1,0,0
kunišn,NOUN,conj,0,0,0,1,1,man,PRON,nmod,0,1,1,2,0,0,0,0,0.0,True,False,1,0,0
āfrīn,NOUN,advcl,0,0,0,1,1,nōg,ADJ,amod,2,2,4,3,1,0,0,0,0.0,False,False,0,1,0
āfrīn,NOUN,advcl,0,0,0,1,1,ān,PRON,appos,0,1,4,3,1,0,0,0,0.0,False,False,0,1,0
ān,PRON,appos,0,0,0,1,1,xwad,PRON,nmod,1,1,3,1,3,0,0,1,0.0,False,False,1,0,0
xwad,PRON,nmod,0,1,0,1,1,=tān,PRON,nmod,0,2,2,3,0,0,0,0,0.0,False,False,1,0,0
paččēn,NOUN,nsubj:outer,0,0,0,1,1,pursišn,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,False,True,1,0,0
mard,NOUN,obj,0,0,0,1,0,ahlaw,ADJ,amod,0,1,2,1,1,0,0,1,0.2,False,False,0,1,0
ātaxš,NOUN,conj,0,0,0,1,1,ohrmazd,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,False,False,1,0,0
dahišn,NOUN,obl,0,0,0,1,1,mēnōyīg,ADJ,amod,0,1,3,3,0,0,0,0,1.0,True,False,0,1,0
ān,PRON,conj,0,0,0,1,1,gētīyīg,ADJ,amod,0,1,2,3,1,0,0,1,0.0,False,False,0,1,0
wizēngarīh,NOUN,conj,0,0,0,1,1,rāst,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
mehīh,NOUN,nsubj,0,1,0,1,1,dāmān,NOUN,nmod,0,2,2,2,0,0,0,0,0.6666666666666666,False,False,1,0,0
hunar,NOUN,nsubj,0,0,0,1,1,rāstīh,NOUN,nmod,0,1,1,2,0,0,0,0,0.5,False,False,1,0,0
spās,NOUN,nsubj,0,0,0,1,1,kāmišngarīh,NOUN,nmod,1,1,2,2,1,0,0,0,1.0,False,False,1,0,0
kāmišngarīh,NOUN,nmod,0,0,0,1,1,yazad,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
paydāgīh,NOUN,nsubj,0,0,0,1,1,rāstīh,NOUN,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,1,0,0
sūd,NOUN,nsubj,0,0,0,1,1,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.6666666666666666,False,False,1,0,0
kāmišngarīh,NOUN,conj,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,True,1,0,0
abāyišn,NOUN,nmod,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,True,True,1,0,0
zēn,NOUN,nsubj,0,0,0,1,1,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,1,0,0
kām,NOUN,nmod,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,True,1,0,0
rawāgīh,NOUN,nsubj,0,0,0,1,1,kām,NOUN,nmod,1,2,3,2,1,0,0,0,0.6666666666666666,False,False,1,0,0
mehmānīh,NOUN,nsubj,0,1,0,1,1,=š,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,1,0,0
mardān,NOUN,nsubj,1,1,0,1,1,ašōwān,ADJ,amod,0,1,2,1,1,0,0,1,0.2,False,False,0,1,0
frawahr,NOUN,obl,0,0,0,1,1,abēzag,ADJ,amod,0,2,2,3,1,1,0,1,0.4,False,False,0,1,0
spāh,NOUN,obj,0,1,0,1,1,yazadān,NOUN,nmod,0,2,3,3,1,1,0,1,0.8,False,False,1,0,0
xwadāyīh,NOUN,conj,0,0,0,1,0,mēnōy,NOUN,nmod,0,2,2,2,0,0,0,0,0.0,False,False,2,0,0
xwadāyīh,NOUN,conj,0,0,0,1,1,ohrmazd,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,2,0,0
paymōgīh,NOUN,obl,0,0,0,1,0,gētīyī,ADJ,amod,0,2,4,3,0,0,0,0,1.0,False,False,0,1,0
hambandīh,NOUN,conj,0,0,0,1,1,tan,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,False,False,1,0,0
abzārōmandīh,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,1,2,0,0,0,0,0.3333333333333333,False,False,1,1,0
abzārōmandīh,NOUN,nsubj,0,0,0,1,1,mādayān,ADJ,amod,0,1,1,2,0,0,0,0,0.3333333333333333,False,False,1,1,0
abargīrišnīh,NOUN,obl,0,0,0,1,1,xradīg,ADJ,amod,0,2,2,4,1,1,0,1,1.0,True,False,1,1,0
abargīrišnīh,NOUN,obl,0,0,0,1,1,humat,NOUN,nmod,0,1,2,4,3,1,0,1,1.0,True,False,1,1,0
arawāgīh,NOUN,conj,0,0,0,1,1,dušmat,NOUN,nmod,0,1,2,1,3,0,0,1,0.0,False,False,1,0,0
handāxtār,NOUN,nsubj,0,1,0,1,1,=šān,PRON,nmod,0,2,1,1,0,0,0,0,0.16666666666666666,True,False,1,0,0
xwadāy,NOUN,obj,0,0,0,0,1,gētīyīg,ADJ,amod,0,2,2,2,0,0,0,0,0.3333333333333333,False,False,1,1,0
xwadāy,NOUN,obj,0,0,0,0,1,ohrmazd,PROPN,nmod,0,1,2,2,1,0,1,1,0.3333333333333333,False,False,1,1,0
dēn,NOUN,obj,0,0,0,1,1,abēzag,ADJ,amod,0,2,2,2,1,1,0,1,0.5,False,False,0,1,0
dādār,NOUN,obj,0,0,0,1,1,weh,ADJ,amod,0,1,2,2,1,0,0,1,0.6666666666666666,True,False,0,2,0
dādār,NOUN,obj,0,0,0,1,1,abēzag,ADJ,amod,1,1,2,2,1,0,0,1,0.6666666666666666,True,False,0,2,0
rawāgdahišnīh,NOUN,nmod,0,0,0,1,1,mānsr,NOUN,nmod,4,1,4,2,3,0,0,1,0.0,True,False,1,0,0
mānsr,NOUN,nmod,0,0,0,1,1,weh,ADJ,amod,2,2,3,3,1,1,0,0,0.0,False,False,0,1,0
rasišn,NOUN,nmod,0,0,0,1,1,ristāxēzēnišnīh,NOUN,nmod,2,1,3,1,4,0,0,1,0.0,True,True,1,0,0
ristāxēzēnišnīh,NOUN,nmod,0,0,0,1,1,weh,ADJ,amod,0,2,2,4,0,1,0,0,0.0,True,False,0,1,0
hamayārīh,NOUN,conj,0,0,0,1,1,rasišn,NOUN,nmod,5,2,5,4,1,0,0,0,0.0,False,True,2,0,0
spās,NOUN,conj,0,0,0,1,1,xwēšīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
dām,NOUN,obl,0,0,0,1,0,gētī,NOUN,amod,0,2,1,3,0,0,0,0,1.0,False,False,0,1,0
mardān,NOUN,conj,1,1,0,1,1,pāšomān,NOUN,nmod,0,2,5,4,1,0,0,0,0.0,False,False,1,1,0
mardān,NOUN,conj,1,1,0,1,1,ašōwān,ADJ,amod,0,1,5,4,1,0,0,1,0.0,False,False,1,1,0
bun,NOUN,acl:relcl,0,0,0,1,1,dahišn,NOUN,nmod,2,1,2,5,1,0,0,1,0.0,False,True,1,0,0
dahišn,NOUN,obj,0,1,0,1,1,yazadān,NOUN,nmod,1,2,2,3,1,1,0,1,0.25,True,False,1,0,0
frazāmišn,NOUN,obl,0,0,0,1,1,abdom,ADJ,amod,0,2,2,4,0,0,0,0,0.75,True,False,1,1,0
frazāmišn,NOUN,obl,0,0,0,1,1,dām,NOUN,nmod,1,1,2,4,2,0,0,1,0.75,True,False,1,1,0
dām,NOUN,nmod,0,0,0,1,1,gētīyīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
wehīhwarzišn,NOUN,obl,0,0,0,1,1,āwādag,NOUN,nmod,3,1,7,2,3,0,0,1,1.0,False,True,1,0,0
zahag,NOUN,nmod,0,0,0,1,0,ōy,PRON,nmod,0,2,2,2,1,1,0,1,0.0,False,False,1,0,0
āwādag,NOUN,nmod,0,0,0,1,1,zahag,NOUN,nmod,0,2,6,3,2,0,0,0,0.0,True,False,2,0,0
āwādag,NOUN,nmod,0,0,0,1,1,hōšang,PROPN,nmod,4,1,6,3,7,0,1,1,0.0,True,False,2,0,0
frēstagān,NOUN,conj:nmod,1,0,0,1,1,dēn,NOUN,nmod,0,1,3,3,1,0,0,1,0.0,True,False,2,0,0
frēstagān,NOUN,conj:nmod,1,0,0,1,1,zardušt,PROPN,nmod,2,1,3,3,3,0,1,0,0.0,True,False,2,0,0
frašegirdkirdārān,NOUN,conj:nmod,1,0,0,1,1,sōšāns,PROPN,nmod,1,1,4,2,4,0,1,1,0.0,True,False,1,0,0
sōšāns,PROPN,nmod,0,0,0,1,1,rōšnčašm,PROPN,amod,0,1,3,4,1,0,1,0,0.0,False,False,0,1,0
nērōg,NOUN,nmod,0,0,0,1,0,mēnōy,NOUN,nmod,0,2,2,3,1,1,0,1,0.0,False,False,1,0,0
yaštār,NOUN,conj,0,1,0,1,1,yazadān,NOUN,nmod,6,2,4,3,0,0,0,0,0.0,True,False,1,1,0
yaštār,NOUN,conj,0,0,0,1,1,wirāst,ADJ,amod,0,2,4,3,2,0,0,0,0.0,True,True,1,1,0
kirbīhā,NOUN,nmod,1,0,0,0,0,gētī,NOUN,nmod,0,2,2,1,1,0,0,1,0.0,False,False,1,0,0
gētīyīgkārīh,NOUN,nmod,0,1,0,1,0,kirbīhā,NOUN,nmod,0,2,3,3,1,1,0,0,0.0,False,False,1,0,0
agārēnīdār,NOUN,conj,0,0,0,1,1,druz,NOUN,nmod,5,2,4,3,0,0,0,0,0.0,True,False,2,0,0
agārēnīdār,NOUN,conj,0,0,0,1,1,gētīyīgkārīh,NOUN,nmod,0,2,4,3,3,0,0,0,0.0,True,False,2,0,0
dēn,NOUN,nmod,0,0,0,1,1,abēzag,ADJ,amod,0,1,5,2,1,0,0,1,0.0,False,False,0,1,0
spurrwehīh,NOUN,nsubj,0,0,0,1,0,spennāgmēnōy,PROPN,nmod,0,1,3,5,1,0,1,1,1.0,False,False,1,0,0
awehīh,NOUN,conj,0,0,0,1,0,gannāmēnōy,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,1,0,0
ōšpaydāgīh,NOUN,conj,0,0,0,1,1,druz,NOUN,nmod,2,1,2,2,1,0,0,1,0.0,False,False,1,0,0
pērōzīhfrazāmīh,NOUN,conj,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,True,1,0,0
akanāragrawišnīh,NOUN,conj,0,0,0,1,0,dāmānīhā,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,1,0,0
burdār,NOUN,conj,0,0,0,1,1,mahist,ADJ,amod,0,2,6,3,0,0,0,0,0.0,True,False,1,1,0
wehīh,NOUN,obl,0,0,0,1,1,gayōmard,PROPN,nmod,0,2,4,7,1,1,1,1,0.5,False,False,1,0,0
zāyišn,NOUN,nsubj,0,0,0,1,1,zardušt,PROPN,nmod,0,2,2,2,1,1,1,1,1.0,True,False,1,0,0
wehīh,NOUN,conj,0,0,0,1,1,sōšāns,PROPN,nmod,0,2,3,4,2,1,1,1,0.0,False,False,1,0,0
zahag,NOUN,acl:relcl,0,0,0,1,1,zardušt,PROPN,nmod,0,2,1,4,0,0,1,0,0.0,False,False,1,0,0
rawāgīhist,NOUN,conj,0,0,0,1,1,humat,NOUN,nmod,3,2,3,4,3,0,0,0,0.0,True,False,2,0,0
rawāgīhist,NOUN,conj,0,0,0,1,1,dām,NOUN,nmod,1,1,3,4,2,0,0,0,0.0,True,False,2,0,0
dām,NOUN,nmod,0,0,0,1,1,dēn,NOUN,nmod,1,1,2,2,2,0,0,1,0.0,False,False,1,0,0
frašegar,NOUN,appos,0,0,0,1,1,sōšāns,PROPN,appos,0,1,7,1,1,0,1,0,0.0,False,False,0,0,0
stāyišnīh,NOUN,nmod,0,1,0,1,1,dēwān,NOUN,nmod,0,2,2,4,1,1,0,1,0.0,True,False,1,0,0
kōxšišnīh,NOUN,conj:nmod,0,1,0,1,1,yazadān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,True,False,1,0,0
agdēnīh,NOUN,conj,0,0,0,1,1,sardag,NOUN,nmod,0,1,2,2,2,0,0,1,0.0,False,True,1,0,0
ānāftār,NOUN,acl:relcl,0,0,0,1,1,gēhān,NOUN,nmod,0,2,5,6,1,0,0,0,0.0,True,False,2,0,0
bowandagrawāgīh,NOUN,nmod,0,0,0,1,1,yazadānstāyišnīh,NOUN,nmod,0,1,3,3,1,0,0,1,0.0,False,True,1,0,0
spurrrawāgīh,NOUN,conj:nmod,0,0,0,1,1,dēn,NOUN,nmod,2,1,2,2,3,0,0,1,0.0,False,False,1,0,0
dēn,NOUN,nmod,0,0,0,1,1,abēzag,ADJ,amod,0,2,1,3,0,1,0,0,0.0,False,False,0,1,0
frašegirdfrazāmēnīdār,NOUN,conj,0,0,0,1,1,bowandagrawāgīh,NOUN,nmod,6,2,4,2,3,0,0,0,0.0,True,False,1,0,0
kunišn,NOUN,obl,0,0,0,1,1,pāšom,ADJ,amod,0,2,3,4,1,1,0,1,0.5,True,False,1,1,0
kunišn,NOUN,obl,0,0,0,1,1,anāhōgēnīd,NOUN,nmod,0,1,3,4,2,1,0,1,0.5,True,True,1,1,0
anāhōgēnīd,NOUN,nmod,0,0,0,1,1,brādarōd,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,1,0,0
xwaršēd,NOUN,nsubj,0,0,0,1,1,arwandasp,ADJ,amod,0,1,5,5,1,0,0,1,1.0,False,False,0,1,0
spōzišn,NOUN,conj,0,0,0,1,1,frāšm,NOUN,nmod,0,1,4,2,1,0,0,0,0.0,True,False,1,0,0
frāšm,NOUN,nmod,0,0,0,1,1,rōšnēnišn,NOUN,nmod,0,1,3,1,2,0,0,1,0.0,False,True,1,0,0
rōšnēnišn,NOUN,nmod,0,0,0,1,1,gēhān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,1,0,0
tazišn,NOUN,xcomp,0,1,0,1,1,rōzān,NOUN,nmod,0,1,2,1,2,0,0,1,0.0,True,False,1,0,0
frazāmišn,NOUN,obl,0,0,0,1,1,frašegird,NOUN,nmod,0,1,2,3,1,0,0,1,0.25,True,False,1,0,0
dēn,NOUN,obl,0,1,0,1,1,mazdēsnān,NOUN,nmod,0,1,2,2,1,0,0,1,0.5,False,False,1,0,0
rōšnīh,NOUN,obl,0,0,0,1,1,meh,ADJ,amod,0,2,1,2,0,1,0,0,0.75,False,False,0,1,0
mardān,NOUN,nsubj,1,1,0,1,1,ašōwān,ADJ,amod,0,1,2,2,1,0,0,1,1.0,False,False,0,1,0
mard,NOUN,nsubj:pass,0,0,0,1,0,ašō,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
rawāggarīh,NOUN,obl,0,0,0,1,1,kām,NOUN,nmod,1,1,2,2,2,0,0,1,1.0,False,False,1,0,0
kām,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
kām,NOUN,acl:relcl,0,0,0,1,1,=š,PRON,nmod,0,2,4,3,0,0,0,0,0.0,False,False,1,0,0
kām,NOUN,acl:relcl,0,1,0,1,1,=mān,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
ōy,PRON,nsubj,0,0,0,0,1,dādār,NOUN,appos,1,1,2,1,1,0,0,0,0.2,False,True,0,0,0
dādār,NOUN,appos,0,0,0,1,1,xwābar,ADJ,amod,0,2,1,1,0,0,0,0,0.0,True,False,0,1,0
kām,NOUN,acl:relcl,0,1,0,1,1,=mān,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
kām,NOUN,advcl,0,0,0,1,1,=iš,PRON,nmod,0,2,6,4,0,0,0,0,0.0,False,False,1,1,0
kām,NOUN,advcl,0,0,0,1,1,arzānīg,ADJ,amod,0,1,6,4,0,0,0,0,0.0,False,False,1,1,0
dāmag,NOUN,acl:relcl,0,1,0,1,1,=mān,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
āfurrišn,NOUN,nsubj,0,0,0,1,1,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.75,True,False,1,0,0
kām,NOUN,nsubj,0,0,0,1,1,=š,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,1,0,0
čimīgāfurrišnīh,NOUN,nsubj,0,0,0,1,1,dām,NOUN,nmod,1,1,3,2,2,0,0,1,0.125,True,False,1,0,0
dām,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
wehīh,NOUN,conj,0,0,0,1,1,kām,NOUN,nmod,2,1,2,3,2,0,0,1,0.0,False,False,1,0,0
kām,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
spurrtuwānīgīh,NOUN,obl,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,3,2,0,0,1,0.25,False,True,1,0,0
bowandagrawāgīh,NOUN,obl,0,0,0,1,1,kām,NOUN,nmod,1,1,2,3,2,0,0,1,0.875,False,False,2,0,0
bowandagrawāgīh,NOUN,obl,0,0,0,1,1,spurrēnīd,NOUN,nmod,3,1,2,3,1,0,0,0,0.875,False,True,2,0,0
kām,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
kāmagrawāgīh,NOUN,obl,0,0,0,1,1,xwēš,PRON,amod,0,2,4,3,0,0,0,0,0.5,False,False,0,1,0
guft,NOUN,obl,0,1,0,1,1,pēšēnagān,NOUN,nmod,0,2,4,4,1,1,0,1,0.75,True,False,1,0,0
kāmišngarīh,NOUN,obl,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,False,True,1,0,0
kāmišngarīh,NOUN,nsubj,0,0,0,1,1,dādār,NOUN,nmod,0,2,2,2,1,1,0,1,1.0,False,True,1,0,0
ān,PRON,advcl,0,0,0,1,1,dādār,NOUN,nmod,0,1,5,3,3,0,0,1,0.0,False,True,1,0,0
dādār,NOUN,nmod,0,0,0,1,1,xwābar,ADJ,amod,0,1,4,3,1,0,0,1,0.0,True,False,0,1,0
dōst,NOUN,acl:relcl,0,0,0,1,1,xwēš,PRON,nmod,1,1,3,2,2,0,0,0,0.0,False,False,1,0,0
druz,NOUN,nmod,0,0,0,1,1,kōxšīdār,ADJ,amod,0,1,4,4,0,0,0,0,0.0,False,True,0,1,0
dušmen,NOUN,acl:relcl,0,0,0,1,1,dahišn,NOUN,nmod,1,1,3,2,2,0,0,0,0.0,False,True,1,0,0
dahišn,NOUN,nmod,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,True,1,0,0
paristišn,NOUN,nsubj,0,0,0,1,1,wuzurg,ADJ,amod,0,2,3,4,0,1,0,0,1.0,False,False,0,1,0
paristišn,NOUN,nsubj,0,0,0,1,1,paymān,NOUN,appos,4,1,3,4,3,1,0,1,1.0,False,False,0,1,0
paymān,NOUN,appos,0,0,0,1,1,abartom,ADV,amod,0,2,2,3,0,0,0,0,0.0,False,False,1,1,0
paymān,NOUN,appos,0,0,0,1,1,xwēštan,PRON,nmod,0,1,2,3,1,0,0,1,0.0,False,False,1,1,0
paymān,NOUN,nsubj,0,0,0,1,1,āzādīh,NOUN,nmod,1,1,4,1,4,0,0,1,0.5,False,False,1,0,0
āzādīh,NOUN,nmod,0,0,0,1,1,dōst,NOUN,nmod,1,1,3,4,3,0,0,1,0.0,False,False,1,0,0
dōst,NOUN,nmod,0,0,0,1,1,āfurrāg,NOUN,appos,0,1,1,3,0,0,0,0,0.0,False,False,0,0,0
must,NOUN,conj:nmod,0,0,0,1,1,dušmen,NOUN,nmod,1,1,2,1,3,0,0,1,0.0,False,False,1,0,0
dušmen,NOUN,nmod,0,0,0,1,1,kōxšīdār,ADJ,amod,0,1,1,3,0,0,0,0,0.0,False,True,0,1,0
abarestišnayāftārān,NOUN,obl,1,1,0,1,1,margōmandān,ADJ,amod,0,2,1,2,0,0,0,0,1.0,True,False,0,1,0
dahišn,NOUN,obj,0,0,0,1,0,xwadāy,NOUN,nmod,0,1,2,2,1,0,0,1,0.4,True,False,1,0,0
stī,NOUN,orphan,0,0,0,0,1,aǰumbišn,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
abarrasānīh,NOUN,orphan,0,0,0,1,0,gannāmēnōy,PROPN,nmod,1,1,2,2,2,0,1,1,0.0,False,False,1,0,0
mēnōy,NOUN,orphan,0,0,0,0,1,awēnišnīg,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
stī,NOUN,nmod,0,0,0,0,1,wēnābdāg,ADJ,amod,0,2,1,3,0,0,0,0,0.0,False,False,0,1,0
nimūnag,NOUN,advcl,0,0,0,1,1,wēnišnīg,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
mēnōy,NOUN,nmod,0,0,0,0,1,waxšag,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
tan,NOUN,nmod,0,0,0,1,1,rawišnīg,ADJ,amod,0,2,3,1,1,0,0,0,0.0,False,False,0,1,0
xwadāy,NOUN,xcomp,0,0,0,0,1,tan,NOUN,nmod,1,2,4,2,1,0,0,0,0.0,False,False,1,1,0
xwadāy,NOUN,xcomp,0,0,0,0,1,nēk,ADJ,amod,0,2,4,2,0,0,0,0,0.0,False,False,1,1,0
gyān,NOUN,obj,0,0,0,1,1,zīyēnāg,ADJ,amod,0,1,3,16,0,0,0,0,0.4,False,False,0,1,0
frawahr,NOUN,conj,0,0,0,1,1,dārāg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
wīr,NOUN,conj,0,0,0,1,1,ayābāg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
ōš,NOUN,conj,0,0,0,1,1,pāyāg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
xrad,NOUN,conj,0,0,0,1,1,wizīnāg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
čihr,NOUN,conj,0,0,0,1,1,xwadbizešk,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
zōr,NOUN,conj,0,0,0,1,1,rāyēnāg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
čašm,NOUN,conj,0,0,0,1,1,dīd,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,1,0,0
gōš,NOUN,conj,0,0,0,1,1,āšnūd,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,1,0,0
wēnīg,NOUN,conj,0,0,1,1,1,hambōyīd,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,1,0,0
dahān,NOUN,conj,0,0,0,1,1,dānistan,NOUN,nmod,2,1,2,2,2,0,0,0,0.0,False,True,1,0,0
dānistan,NOUN,nmod,0,0,0,1,1,mizag,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,True,False,1,0,0
kirb,NOUN,conj,0,0,0,1,1,ōšmārdan,NOUN,nmod,2,1,2,2,2,0,0,0,0.0,False,True,1,0,0
ōšmārdan,NOUN,nmod,0,0,0,1,1,pahrmāyišn,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,True,True,1,0,0
dil,NOUN,conj,0,0,0,1,1,menīd,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,1,0,0
uzwān,NOUN,conj,0,0,0,1,1,guftan,NOUN,nmod,1,1,2,1,1,0,0,0,0.0,False,True,1,0,0
dast,NOUN,conj,0,0,0,1,1,warzīdan,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,1,0,0
pāy,NOUN,conj,0,0,0,0,1,raftan,NOUN,nmod,1,1,2,1,1,0,0,0,0.0,False,True,1,0,0
ēd,PRON,conj,0,0,0,1,1,pōyādan,NOUN,nmod,1,1,2,1,1,0,0,0,0.0,False,True,1,0,0
pōyādan,NOUN,nmod,0,1,0,1,1,waxšišnān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,True,True,1,0,0
dārišn,NOUN,obl,0,0,0,1,1,rawāg,ADJ,amod,0,1,1,1,0,0,0,0,1.0,True,False,0,1,0
mardōmān,NOUN,obl,1,0,0,1,1,windādār,ADJ,amod,0,2,1,2,0,0,0,0,0.3333333333333333,False,True,0,1,0
bowandagīh,NOUN,obj,0,0,0,1,1,rāst,ADJ,amod,0,2,2,3,0,0,0,0,0.5,False,False,0,2,0
bowandagīh,NOUN,obj,0,0,0,1,1,xwēš,PRON,amod,0,1,2,3,1,0,0,1,0.5,False,False,0,2,0
wimand,NOUN,conj,0,0,0,1,1,druyist,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
xwadāyīh,NOUN,obj,0,0,0,1,1,abartom,ADV,amod,0,2,2,2,0,0,0,0,0.6666666666666666,False,False,1,1,0
xwadāyīh,NOUN,obj,0,0,0,1,1,dādār,NOUN,nmod,0,1,2,2,1,0,0,1,0.6666666666666666,False,True,1,1,0
rawāggarīh,NOUN,obl,0,0,0,1,1,kām,NOUN,nmod,1,1,2,2,2,0,0,1,0.8333333333333334,False,False,1,0,0
kām,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
dōst,NOUN,conj,0,0,0,1,1,wispweh,ADJ,amod,0,2,3,8,0,0,0,0,0.0,False,False,0,1,0
stāyīdār,NOUN,conj,0,0,0,1,1,abēzag,ADJ,amod,0,2,1,1,0,0,0,0,0.0,True,False,0,1,0
dōstīh,NOUN,conj,0,0,0,1,1,abēzag,ADJ,amod,0,1,5,2,1,0,0,1,0.0,False,False,0,1,0
stāyīdārīh,NOUN,conj,0,0,0,1,1,abēzag,ADJ,amod,0,1,5,2,0,0,0,0,0.0,False,False,0,1,0
spāsdārīh,NOUN,nsubj,0,0,0,1,1,abēzag,ADJ,amod,0,1,2,1,1,0,0,1,0.5294117647058824,False,False,0,1,0
wizīr,NOUN,nsubj,0,0,0,1,1,wābarīgān,ADJ,amod,0,2,2,5,0,0,0,0,0.8235294117647058,False,False,0,1,0
dōstīh,NOUN,conj,0,0,0,1,1,abēzag,ADJ,amod,0,2,1,3,0,0,0,0,0.0,False,False,0,1,0
